,TF-PC1,TF-PC2,TF-PC3,TF-PC4,TF-PC5,TF-PC6,TF-PC7,TF-PC8,TF-PC9,TF-PC10,SF-PC1,SF-PC2,SF-PC3,SF-PC4,SF-PC5,SF-PC6,SF-PC7,SF-PC8,SF-PC9,SF-PC10
4780,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.1991870412740788,0.5495224530253706,1.1383715698249919,2.347309501765558,-1.3971239444361148,0.5328837894269782,-0.5552460416176487,-0.17461389387339976,-2.4524357684221973,-0.0029963969941824357
4781,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.259633933919962,-1.1897221743985171,0.03280558284645382,2.450205626525739,0.1951488592112525,0.20663353832525239,1.9353478812734186,-0.34323900937838603,0.765133186726694,-0.05440815403731986
4782,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.4852067863668847,0.22379208755757957,1.288371907591982,-2.142621889460298,0.7924883731598835,-1.3559609149283176,-0.9833337591087016,0.6591092535205553,-0.2624937292488068,0.625814459982654
4783,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.1103377708802242,-1.8543859085791485,-0.8840456679795335,-0.25125439960392293,-1.1999292807568163,-1.196923832266921,0.12951048614430985,0.5527792251947421,-0.40379109669995983,0.19728452875955443
4784,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.1363078836513774,0.7670887937669039,1.2082756463730644,-1.0489028914135756,0.99214199477537,-0.8067828731727267,0.24487328712617756,0.7636921570676252,-0.9580014899068744,-0.11140349313082178
4785,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.170720925751879,-0.26366188649236716,-1.007527777113102,1.4726833678468454,-0.3170947147802057,-0.8907133963129683,-1.3578696883192227,0.5392611940867919,-0.08463198016717938,0.9458639249295775
4786,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.4007444581553508,-0.6694436989455818,1.0051661034647879,-0.5567067372609392,0.828958955854154,-0.025683229999004152,1.3743215179010682,-0.22702073541117923,-0.6399887928092229,-0.9888790291905227
4787,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.020550687361026745,-0.7495690854015294,-1.7332794488593193,-0.7785303766439436,2.546195700839988,0.8722684794744093,0.7849848206228611,-1.3218526680521927,0.07425435197793784,-0.39254189752780794
4788,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.09493526528392432,-1.585524608923094,-0.9719951846034504,-1.037739100635167,-1.2224472311401435,-1.159281155426356,0.6781354739745992,-1.747513206106027,0.6025935532463,-0.5341449657976326
4789,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.9220689262608015,-1.1527821878713578,-0.36123690869436587,0.9695442754985365,-1.915373421102903,0.8576567686200358,0.8842640367391651,-0.11455732645012268,-0.4982250082376254,1.0429605668728394
4790,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.5822766824236798,1.232961169755247,0.26308007390170823,-1.2330585478121894,1.2949366615086362,0.7027267127630159,-0.8917317755409139,-0.8406589153963728,1.6790119454669719,0.47192578897030063
4791,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.3911504299543902,1.3676736878967601,-2.2545386564609617,-0.5295016914782457,-0.7199638971818253,-0.9789798782025234,-0.24024861072976422,-0.5317883761313149,-0.4995754914823952,-0.6125076215791495
4792,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.6760664544778772,2.6525201438149,0.5763674328679594,1.4889109080303038,-1.163806137850595,1.7839351016894691,-0.0761268334262213,0.40651143288182656,0.3618500281972309,0.23646707983668686
4793,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.6043850470763317,-0.018083800861148074,0.6264613093531864,0.15443486354225375,-1.2135708747609772,-1.9309150917161289,-2.8424060479419233,0.4611475061868336,0.002862830016489388,0.9268104799937678
4794,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.3929019538264378,1.7786442991776907,0.4942017508972818,-0.40957938320143045,-2.2043813937863543,0.878611276664153,-0.8042982220881315,-0.8152798986962972,-0.21548277233335802,-0.8784507773626083
4795,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.5153889377325633,-0.6886265228452076,1.7696148109314853,-0.9588011121247749,-1.0726920664968793,1.659242053444467,0.9427612289260385,-0.23586194406238023,0.1584379337226092,0.6732487218488036
4796,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.49993820129606864,3.210476075798782,0.6127708772502761,0.05264228327697518,0.9344455793689381,0.3955067661238992,1.689150196384775,-0.894041603178298,-0.8132977215892752,-0.5257683425799957
4797,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.849676217915986,-0.8875318422972063,0.9588640735407111,-1.1027095390955168,-0.4955969696035846,0.6698891304518835,0.2156502199066083,-0.6969124805056629,-0.10561082802860532,0.8018620250115516
4798,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.11515623160906373,-1.6966384305619866,-2.1077941068566997,1.4589389194586546,-1.1301104972974272,-0.8091344636512033,0.6372862654758964,1.2026936795227783,-0.5721472281594614,-0.33489643316567064
4799,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.3524310303487787,0.5382623590775633,-0.16972461963410904,-0.6989171998841954,0.5784764795485762,1.425563872247015,0.8937159147781916,1.0454695081487257,-0.034641565332755885,-0.29847796873617993
4800,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,2.8068977933334995,-1.5255525618144326,-1.2473544829138372,-1.1176127620889225,-1.0313015344218108,0.7678750836807788,0.7395402713138345,1.0898142939845423,-0.304773810926825,0.6106065257520515
4801,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.9587874555789098,2.1696936072739024,0.08387086778120866,0.13936603504001058,0.9554835474196173,-0.04114307421278322,-0.5326457585287081,1.6095075843078195,0.40099806877980254,-1.3788088618748582
4802,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.033605856658349795,-1.7152043148792544,-0.826120884635148,0.2796747734442278,0.03586135756002686,-1.6184500165122593,1.2602576288424259,-0.5630974189192196,1.0788972709460773,1.9298759094052835
4803,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,1.8037229472494936,-0.11055817431683931,-1.2432551404294871,0.6883822635397172,1.531978771346695,-1.987932542359604,-1.757472242917458,0.9282641984645612,-0.9282485993007742,-1.6270193977548295
4804,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.511284305610313,0.1157614907953383,-0.32810937773059123,-1.454866933036887,-0.8220944301352285,0.6088971186484587,-0.983996205069757,0.869327296800508,-1.2236500311685454,-0.7421474191772822
4805,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.17477261205393207,-1.7852370672068418,1.038557718868965,-0.8516893032792547,0.07519482628651845,-0.06742479368565275,0.6194444566080114,-0.6059485284956635,0.29369150949860257,-1.8717403449334262
4806,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.9417436205627256,-0.9111416825052566,-1.7010973390609787,1.0851088782336817,2.5832010224562914,0.18408412471811672,0.07423476638044971,-0.06683276955197773,0.5322399587186023,0.9173075554996516
4807,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.2333061041728555,-0.17894698540396944,1.9980233847665811,0.5035823129729055,1.2957666179799616,-0.7601148821968565,-0.03312416835802434,0.9540008280686562,1.1742649688283828,-0.43905142067675024
4808,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.45826698311037395,0.47043681572312807,-0.8830676935445465,-1.141436716944068,-1.411982110824034,-0.020725599139848547,-1.5052777459896527,2.2429950603514115,-0.3531212266842156,-0.8381427810223169
4809,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.46361270862219567,-1.4885198340612773,-0.7137135947807198,0.04813244193378544,-0.08251154466120633,-0.19811041854862066,-0.30206085991690895,0.25045792263484196,-1.4978847878434067,0.017966843940808462
4810,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.6998651174232101,-1.3922867555278988,-0.5658299476535525,0.21260827471198496,2.607175684176436,0.5166166960169571,-0.8158335568194773,0.4136863092314634,-0.731072313114919,-0.41578227377765997
4811,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-1.820878249762637,-1.1365060098588209,0.48645160368203316,2.950376889368534,-0.3009732390903931,-0.4124097234671059,-0.09665528770597734,-0.4855354399528498,1.2083198583227446,-0.5423387934129489
4812,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-0.3530998515447697,-2.5290442182464514,1.0293088911660317,0.20441273839491167,0.5756767728434599,0.7955602382814551,-1.5642899060841777,-0.26126237058754087,-0.4400504602642671,0.12099319821969554
4813,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,0.2391086715885569,-0.19832836027747489,-0.4022485159517258,-0.15001706552818111,-1.3885349437376362,1.357782547719492,-0.3536414473942768,0.6730932983055137,1.5533577536546108,-1.2796919610941877
4814,1.7047181163037624,1.3649831569617532,1.5776218859851747,-0.9043334095002254,-0.05564364806638978,-0.28254872555779315,-0.9638878706344489,-1.175203710618225,-0.44143548534562893,-0.0013325507447222798,-2.17458016009173,0.19294793195114546,1.013887370116489,2.2948211864717165,0.11526395331273982,0.6195279887189918,-1.0878133286907763,-0.10330607709617237,-0.6469835491017192,2.0334774757967273
5355,0.7241915476825154,3.6699736804164504,0.9351958665452551,-0.7434050687001867,1.3051781043140411,1.2196769901649922,1.5344288090980491,0.03334498635545391,0.5843797828176367,-0.22103814994599366,-0.31268577972843276,2.6418602496399677,-0.040022832286579914,-1.4864592384466342,-2.2100818703094687,0.951146491950986,0.3002331656576477,-0.8056223885371308,0.023374924862074896,0.31675304158805906
5356,0.7241915476825154,3.6699736804164504,0.9351958665452551,-0.7434050687001867,1.3051781043140411,1.2196769901649922,1.5344288090980491,0.03334498635545391,0.5843797828176367,-0.22103814994599366,-0.5981747459255894,-0.7765482833061081,0.27285735646150805,-1.6772113934256767,0.1260088827506259,-0.21716676085273517,0.5405168506914465,-2.081739663271584,0.06593364311586308,-1.119455187865555
5357,0.7241915476825154,3.6699736804164504,0.9351958665452551,-0.7434050687001867,1.3051781043140411,1.2196769901649922,1.5344288090980491,0.03334498635545391,0.5843797828176367,-0.22103814994599366,-1.2678789662579284,1.645954783141157,1.0268862920158508,-0.3501498995682487,-0.5477827440532682,-2.655957637754589,1.07085736506306,1.1341970447943515,0.8133036901194094,-0.595706971257247
5358,0.7241915476825154,3.6699736804164504,0.9351958665452551,-0.7434050687001867,1.3051781043140411,1.2196769901649922,1.5344288090980491,0.03334498635545391,0.5843797828176367,-0.22103814994599366,-1.7063829796004832,2.0274912638957563,-0.08934666532724558,-0.2955587209351372,1.6423519251659278,-0.48863845608094936,-0.15665437917867445,0.158343788063473,1.1207675770002303,0.4275891742177577
5359,0.7241915476825154,3.6699736804164504,0.9351958665452551,-0.7434050687001867,1.3051781043140411,1.2196769901649922,1.5344288090980491,0.03334498635545391,0.5843797828176367,-0.22103814994599366,-1.547171276005478,1.8545765003072014,-0.36078391330609794,3.338925819317792,0.06336590950032081,-1.9573438555224618,0.5030398186497046,0.4983918136628042,0.2518994088106478,-1.0346053263500217
5360,0.7241915476825154,3.6699736804164504,0.9351958665452551,-0.7434050687001867,1.3051781043140411,1.2196769901649922,1.5344288090980491,0.03334498635545391,0.5843797828176367,-0.22103814994599366,1.4592054499105962,1.999058843548659,-2.3653727672862797,-0.6938541353024571,0.7743334747486438,-1.1655445996897504,1.7727356311502287,1.0613719060441817,-1.778336387123576,0.1954264747960953
